8835,It's not perfect.,pupbe'.
8836,I found your diary.,QonoSlIj vItu'.
8837,Bill stopped smoking.,tlhIch pur 'e' mev bIl.
8838,"Come on, Bill.","Ha', bIl!"
8839,Bill has many friends.,juppu' law' ghaj bIl.
8840,"Bill, call me tonight.","bIl, DaHjaj ram HIrI'!"
8841,"Bill, answer the door.","bIl, lojmIt yIpoSmoH!"
8842,Bill wrote the letter.,QIn ghItlhta' bIl.
8843,Bill is always honest.,reH yuDHa' bIl.
8844,There's no rush.,pavbe'.
8845,They went fishing yesterday.,wa'Hu' ghotI' jonmeH jaH chaH.
8846,English is not easy for us.,maHvaD ngeDbe' DIvI' Hol.
8847,That woman has two bags.,cha' buqmey ghaj be'vetlh.
8848,The map is on the wall.,tlhoy'Daq 'oHtaH pu'jIn'e'.
8849,We are late because our car had a breakdown.,QapHa'pu'mo' puH Dujmaj mapaS.
8850,We can't stop here.,naDev mavIHbe'choHlaHbe'.
8851,Nobody believes me.,muHar pagh.
8852,This describes me so perfectly!,muDelchu'!
8853,I'll get the others.,latlhpu' vIrIt.
8854,Can you do some shopping for me?,jIHvaD Dochmey Daje'laH'a'?
8855,I'll try and contact him now.,vIrI' DaH 'e' vInID.
8856,Ask him yourself.,yIghel SoH!
8857,It's astonishing how fluently Bill spoke Japanese.,nIpon Hol jatlhchu'qu'mo' bIl mumer.
8858,He crossed the river.,bIQtIq latlh Dop ghoS.
8859,He sat on a small rock and looked out to sea.,nagh machDaq ba'taH 'ej bIQ'a' bejtaH.
8860,"Every time I see it, I remember him.","'oH vIleghDI', Hochlogh ghaH vIqaw."
8861,I study abroad.,nov SepDaq jIHaDtaH.
8862,Let him stay here.,naDev ratlh 'e' yIchaw'!
8863,I'm sick of hospitals.,ropyaH qachmey vImuS.
8864,I've lost the key to my room.,pa'wIj ngaQHa'moHwI' vIchIlpu'.
8865,The projector doesn't work.,Qapbe' cha'wI'.
8866,Are you really Canadian?,qa'naDa'nganna' SoH'a'?
8867,All my friends speak French.,vIraS Hol lujatlh Hoch juppu'wI'.
8868,I study English.,DIvI' Hol vIHaDlI'.
8869,I study English.,DIvI' Hol vIHaD.
8870,"Whenever I drive, I fasten my seat belt to protect myself.","jIchIjDI', Hochlogh Hung qoghwIj vIbagh jIQan'eghmeH."
8871,Do I need to go there?,pa' vIjaHnIS'a'?
8872,Why did you stop by?,qatlh choSuch?
8873,It worked like a charm.,Qapchu'.
8874,I'd forgotten that you'd forgotten.,bIlIjpu' 'e' vIlIjpu'.
8875,"She told him a joke, but he didn't laugh.","ghaHvaD qID, 'ach Haghbe'."
8876,This drug acts against headache.,wuQHa'moH Herghvam.
8877,My work is not complete yet.,wej Qu'wIj vIta'.
8878,Is it done?,ta'lu'pu''a'?
8879,I was negligent.,jIqImHa'taH.
8880,It seems that they took the wrong train.,lupwI' mIr lutIjHa'law'.
8881,We had lunch at noon.,DungluQ megh wISop.
8882,That's the real reason.,meqna' 'oH.
8883,I've never seen your house.,not juHlIj vIlegh.
8884,That's huge.,tInqu'.
8885,Why is that still a problem?,qatlh qay'taH?
8886,"I usually don't like sweet things, but I will try one of your cookies.","motlh na'ran rurbogh Dochmey'e' vIpar, 'ach wa' chabHomlIj vInID."
8887,Please take your seats.,peba'!
8888,We are forty kilometers away from the capital city.,cha'maH qelI'qam 'aD mon maH je joj'e'.
8889,I liked that book.,paqvetlh vIparHa'.
8890,You scared us.,cheghIjpu'.
8891,You scared us.,jughIjpu'.
8892,"Then I don't want it, I reply.",jIjang; «vaj vIneHbe'».
8893,Don't drink beer before going to bed.,QongDaq Da'elpa' HIq yItlhutlhQo'!
8894,Can you hand me a towel?,QaDmoHwI' DIr chonoblaH'a'?
8895,You opened the wrong box.,'aplo' muj DapoSmoHpu'.
8896,I swear it wasn't me.,jIvangbe' 'e' vI'Ip.
8897,My joke went over very well.,belqu'moH qIDwIj.
8898,Give a shout if you see anything.,vay' Daleghchugh yIjach!
8899,I'd like to join your group.,ghomraj vImuv vIneH.
8900,They even named their boy after you.,vabDot puqloDvaD ponglIj lupongta'.
8901,Don't worry. You'll make it.,yISaHQo'. bIQapbej.
8902,You bought the ticket for the train?,lupwI' mIr chaw' Daje'pu' qar'a'?
8903,I spent three days in the hospital.,qaStaHvIS wej jaj ropyaH qachDaq jIHtaH.
8904,I'm not apologizing.,jItlhIjtaHbe'.
8905,Are you in favor of the new law?,chut chu' DanaD'a'?
8906,We can talk when you get back.,bIcheghDI' maja'chuqlaH.
8907,I'd say you're jealous.,bIghallaw'.
8908,My grandmother raised me.,mughojmoH SoSnI'wI'.
8909,It's a big world.,tIn qo'.
8910,We'll put a stop to it.,wImevmoH.
8911,Do you want me to start again?,jItaghqa' DaneH'a'?
8912,I need sugar.,Su'ghar qut vIwuv.
8913,I'll be back before morning.,qaSpa' po jIchegh.
8914,I want you to wear your new dress.,paHlIj chu' DatuQ vIneH.
8915,There's nothing left.,chuv pagh.
8916,You know I hate that.,vImuS 'e' DaSov.
8917,Why's he outside? Invite him to come in!,qatlh HurDaq ghaHtaH? 'elmeH ghaH yIrIt!
8918,I know you're afraid.,bIHaj 'e' vISov.
8919,Were there any witnesses?,leghwI'pu' tu'lu''a'?
8920,I pretended to be friends with her.,jupDaj jIH 'e' vIghet.
8921,Come and take a look.,Ha'! yInuD!
8922,It was a beautiful wedding ceremony.,'IH tlhogh tay.
8923,I would rather have tea than coffee.,jIHvaD Dargh qaq law' qa'vIn qaq puS.
8924,Why did you leave them alone?,qatlh Dalonpu'?
8925,Why did you leave them alone?,qatlh bolonpu'?
8926,It's a big room.,pa' tIn 'oH.
8927,"I'm sorry, I couldn't hear you.","jIQoS, qaQoylaHbe'."
8928,We didn't have TV in those days.,ngugh HaSta jIH wIghajbe'.
8929,Women love that.,lumuSHa' be'pu'.
8930,My grandfather died five years ago.,vagh ben Heghpu' vavnI'wI'.
8931,Leave at once.,SIbI' yImej!
8932,Isn't that strange?,Hujbe''a'?
8933,"She has gone, but I still love her.","mejpu', 'ach ghaH vImuSHa'taH."
8934,Some medicine does us harm.,maHvaD joch 'op Hergh.
8935,My bicycle was gone when I returned.,Dach qam Do DujwIj vIcheghDI'.
8936,We're still the best.,manIvtaH.
8937,"As long as we live, we should work.",mayIntaHvIS mavumtaHnIS.
8938,It's true.,teH.
8939,Do you want to do it together?,nItebHa' mavang DaneH'a'?
8940,Neither am I!,jIHbe' je!
8941,Make sure that the dog does not escape.,narghbe'meH Ha'DIbaH yIbuS!
8942,Aren't you happy?,bIQuchbe''a'?
8943,I didn't see any children.,puqpu' vIleghbe'pu'.
8944,The whole place was covered in snow.,Daq naQ veltaH peD.
8945,I don't sing to them.,chaHvaD vIbombe'.
8946,Can we just not talk for a minute?,qaStaHvIS wa' tup majatlhbe'laH'a'?
8947,Is this your family's cat?,qorDu'lIj vIghro' 'oH vIghro'vam'e'?
8948,She told him that he was right.,bIlugh jatlh.
8949,Your face is red.,Doq qablIj.
8950,I apologized to you for that.,ta'vetlhmo' qatlhIjpu'.
8951,He doesn't have the ability to lead that group.,ghomvetlh DevmeH laH ghajbe'.
8952,He doesn't have the ability to lead that group.,ghomvetlh DevlaHbe'.
8953,Water pipes are cylinders.,gho tutmey bIH bIQ 'ochmey'e'.
8954,Wake up!,yIvem!
8955,Do you speak Spanish?,'eSpanya' Hol Dajatlh'a'?
8956,Come!,Ha'!
8957,Don't lie to me.,jIHvaD yInepQo'!
8958,I could try.,jInIDlaH.
8959,This must be his umbrella.,ghaytan SIS yoDDaj 'oH Dochvam'e'.
8960,You open the door.,lojmIt DapoSmoH.
8961,He bought a newspaper.,De' chu' ghItlh je'.
8962,I want to learn Swedish.,Suverya' Hol vIghoj vIneH.
8963,I want you to come with me.,chotlhej vIneH.
8964,I can't find the newspaper.,De' chu' ghItlh vISamlaHbe'.
8965,I'm Turkish.,turqIya'ngan jIH.
8966,I am Turkish.,turqIya'ngan jIH.
8967,You're not old enough to get a driver's license.,puH Duj chIjmeH chaw' DaHevmeH yapbe' nenlIj rav.
8968,I disagree with it.,vIQoch.
8969,The city annoys me a lot because it's noisy.,chuSmo' veng munuQqu'.
8970,I'm so unimportant and insignificant.,jIram 'ej jIpotlhHa'.
8971,I think that they will be late.,paS chaH 'e' vIQub.
8972,Open up.,yIpoSmoH!
8973,His jokes made us laugh.,nuHaghmoH qIDmeyDaj.
8974,We still have time to evacuate.,DIHaw'moHmeH poH wIghajtaH.
8975,I want you to know that you can trust me.,chovoqlaH 'e' DaSov vIneH.
8976,Don't eat the yellow snow.,peD SuD yISopQo'!
8977,"While living abroad, you tend to see a variety of strange customs.",nov Sep Dablu'taHvIS Hujbogh tIghmey Sar leghlu'.
8978,I love the smell of coffee in the morning.,po qa'vIn pIw vImuSHa'.
8979,He ate bread with butter.,tIr ngogh nIm tlhagh je Sop.
8980,I got my son to cook supper.,puqloDwI'vaD 'uQ vIvutmoHta'.
8981,All of my friends like him.,luparHa' Hoch juppu'wI'.
8982,All of my friends like her.,luparHa' Hoch juppu'wI'.
8983,I can be patient.,jItuvlaH.
8984,"What can we learn from a dog? On hot days, drink lots of water and lie under a shady tree.","maHvaD nuq ghojmoHlaH Ha'DIbaH? qaStaHvIS pem tuj, bIQ law' yItlhutlh 'ej Sor bIng 'oHtaHbogh QIbDaq yIQot."
8985,That's a real person.,nuvna' ghaH.
8986,Is he a real doctor? He talks so normally.,Qelna' ghaH'a'? jatlhtaHvIS le'be'law'.
8987,Why didn't you call us?,qatlh jurI'be'?
8988,My sister is three years old.,wej ben boghpu' be'nI'wI'.
8989,Don't blame it on him.,'oHmo' ghaH yIpIchQo'!
8990,I know it'll be difficult.,Qatlh 'e' vISov.
8991,That coffee smells good.,QaQ qa'vInvetlh pIw.
8992,They greeted me.,muvan.
8993,The airplane landed on my father's farm.,vavwI' Du'Daq Saq muD Duj.
8994,"Could you write that down, please?","qatlhobneS, DaghItlhlaH'a'?"
8995,It is a nice day!,QaQ pem!
8996,They are always short of money.,reH Huch luHutlh.
8997,A man must work.,vumnIS loD.
8998,War may break out at any moment.,Hochlogh taghlaH noH.
8999,"I tried to open the door, but I couldn't because it was locked.","lojmIt vIpoSmoH 'e' vInID, 'ach ngaQmo' vIpoSmoHlaHbe'."
9000,I am somebody and important.,vay' jIH 'ej jIpotlh.
9001,We are young.,maQup.
9002,The other one refuses to hide.,So'Qo' latlh.
9003,This machine generates electricity.,'ul chenmoH janvam.
9004,I know why that is.,mo' vISov.
9005,Get out of my seat.,quSwIj yIlItHa'!
9006,I'll make you a cup of tea.,SoHvaD Dargh HIvje' vIvut.
9007,"The girl always looked happy, but she wasn't at all happy.","reH Quchlaw' be'Hom, 'ach Quchbe'chu'."
9008,I have to be home tonight before it gets dark.,DaHjaj ram HurghchoHpa' juH vIcheghnIS.
9009,Avail yourself of this opportunity.,'ebvam yIjon!
9010,Her silence surprised me.,tammo' mumer.
9011,I ate about half of it and left the rest on my plate.,bIDDaj vISoppu' 'ej jengva'wIjDaq latlh vIlon.
9012,Be honest with me.,jIHvaD yIyuDHa'!
9013,Be honest with me.,jIHvaD yIvIt!
9014,Tell her I won't be there.,ghaH yIja' pa' jIHbe'!
9015,The stout man got into a cab in haste.,nom ra'wI' lupwI' tIj loD pI'.
9016,I party too much.,tlhoy jIlop.
9017,I never hit him.,not vIqIp.
9018,I never hit him.,not ghaH vIqIp.
9019,I never hit him.,not ghaH vIqIp jIH.
9020,I never hit him.,not vIqIp jIH.
9021,I knew I was making progress.,jItlhetlh 'e' vISov.
9022,This is my favorite song by this group.,ghomvam bom vImaSqu'bogh 'oH bomvam'e'.
9023,Do I really seem that different?,jIpImqu'law''a'?
9024,It is a book.,paq 'oH.
9025,He explained to her that he came from the future.,pIqvo' pawta' ghaHvaD 'e' QIj.
9026,I'll deal with her later.,SIbI'Ha' ghaH vIbam.
9027,No need to point out the obvious. I know I just lost an arm. All right?,quSDaq yIba'Qo'! wa' DeS vIHutlhchoH. bIyaj'a'?
9028,The boy crammed all his clothes into the bag.,pe'vIl buqDaq Hoch SutDaj yuv loDHom.
9029,She called me many times.,law'logh murI'.
9030,My father drives to work.,yaH SIchmeH puH Duj chIj vavwI'.
9031,She works hard and never complains.,vumqu' 'ej not bep.
9032,I feel like he is just using me.,mulo'law' neH.
9033,I know it was you who did it.,bIvangpu' SoH 'e' vISov.
9034,Do you have time?,poH Daghaj'a'?
9035,"Merry Christmas, my love!",QISmaS DatIvjaj bangwI'!
9036,Who is that woman?,be'vetlh 'Iv?
9037,God is great.,Dun Qun'a'!
9038,Allah is great!,Dun Qun'a'!
9039,Nothing but peace can save the world.,qo' toDlaH roj neH.
9040,They may come.,nughoS 'e' chaw'lu'.
9041,They may come.,chaq nughoS.
9042,Cats can't learn to speak.,jatlhmeH ghojlaHbe' vIghro'mey.
9043,He looked for the key to the door.,lojmIt ngaQHa'moHwI' nej.
9044,You need to hurry.,bImoDnIS.
9045,Come by tomorrow.,wa'leS HIghoS!
9046,Some new kinds of rice can be harvested two or three times a year.,qaStaHvIS wa' DIS cha'logh wejlogh joq 'op ray' tIr Segh yoblaH vay'.
9047,I have worked on the farm all day.,jaj naQ Du'Daq jIvumtaH.
9048,This is a medical emergency.,porghQeD chach 'oH.
9049,Come back here. It's an order.,naDev yIchegh! qara'.
9050,You're mistaken.,bIQagh.
9051,"When in doubt, tell the truth.",bIHonDI' yIvIt!
9052,My friends don't know where I am.,DaqwIj luSovbe' juppu'wI'.
9053,I don't see a man.,loD vIleghbe'.
9054,Why aren't you helping him?,qatlh DaQaHtaHbe'?
9055,Is this absolutely necessary?,'utchu''a'?
9056,Are you in pain?,bI'oy''a'?
9057,Don't sing.,yIbomQo'!
9058,Don't sing.,pebomQo'!
9059,Let's forget about what happened yesterday.,wa'Hu' qaSpu'bogh wanI' wIlIjjaj!
9060,Are you jealous of him?,Daghal'a'?
9061,"While my wife was shopping in town, I tidied up in the kitchen.","vengDaq Dochmey je'taHvIS be'nalwI', vutpa' vIlamHa'choHmoHlI'."
9062,She aimed for his mouth and missed.,nujDajDaq Qeq 'ej SIchHa'.
9063,I want to look rich.,jImIplaw' vIneH.
9064,We climbed to the top.,yorDaq matoSta'.
9065,I'm going to get myself some coffee. Do you want some?,jIHvaD qa'vIn vIqemrup. 'op DaneH'a'?
9066,She has infinite resources.,veHmey Hutlhbogh jo ghaj.
9067,He has infinite resources.,veHmey Hutlhbogh jo ghaj.
9068,Why don't you?,qatlh bIvangbe'?
9069,Will it be hot again tomorrow?,wa'leS tujqa''a'?
9070,Romulus and Remus were brothers.,loDnI'pu' chaH romuluS'e' rIymuS'e' je.
9071,I don't want you following me.,chotlha' vIneHbe'.
9072,I'll give you my answer tomorrow.,wa'leS qajang.
9073,Love if you want to be loved.,"DamuSHa'lu' DaneHchugh, yImuSHa'!"
9074,That secret can't be kept forever.,reH 'oH peghlaHbe' vay'.
9075,You're clever.,bIval.
9076,Is there water?,pa' bIQ tu'lu''a'?
9077,I bought two bottles of milk.,cha' nIm bal vIje'.
9078,"Wait for me, I am coming.","HIloS, jIghoSlI'."
9079,What's going on?,qaStaH nuq?
9080,Call me before you leave.,bImejpa' HIrI'!
9081,It's going to be a long trip.,leng nI' 'oHbej.
9082,A person is worth more than money.,nuv lo'laH law' Huch lo'laH puS.
9083,Can I come in?,jI'ellaH'a'?
9084,You're not fat.,bIpI'be'.
9085,You're not fat.,bIrorbe'.
9086,I wish I could see you.,qalegh vIneH.
9087,I never told him that.,not ghaHvaD vIja'pu'.
9088,I never told her that.,not ghaHvaD vIja'pu'.
9089,The girl was gazing at the dock.,vergh bejtaH be'Hom.
9090,I never suggested that.,not Dochvetlh vIchuppu'.
9091,I'll get them for you.,SoHvaD vIqem.
9092,Most of us love our country.,Sepmaj wIparHa'qu' HochHommaj.
9093,Who can I sell it to?,'IvvaD 'oH vIje'laH?
9094,"Animals in the wild are not robots, she says.",«qoq bIHbe' Ha'DIbaHmey tlhab'e'» jatlh.
9095,I wanted to talk with you.,SoHvaD jIjatlh vIneH.
9096,"Drink everything up, so that nothing remains inside.","Hoch yItlhutlhchu', qoDDaq ratlhmeH pagh!"
9097,I want you to like them.,boparHa' vIneH.
9098,I want you to like them.,DaparHa' vIneH.
9099,"They want to take land, but there are men on that land. They want to get rid of them, so they call them the 'savage'. Once called the 'savage', these men are not considered as humans anymore. So it's permitted to kill them off to the last one. And this is how somebody's land becomes somebody else's land.","puH luSuq luneH, 'ach puHvetlhDaq nuvpu' tu'lu'. tlheD chaH luneH, vaj chaHvaD «lutlhwI'pu'» lupong. «lutlhwI'pu'» 'oHDI' pongchaj, Humanpu' chaH nuvpu'vam net qel. vaj ngIq HoHlu' net chaw'. 'ej vaj latlh puH moj vay' puH'e'."
9100,I'm concerned.,jISaH.
9101,She despised her husband.,loDnalDaj muS.
9102,Do you know her father?,vavDaj DaSov'a'?
9103,Call home!,juH yIrI'!
9104,Do you know his father?,vavDaj DaSov'a'?
9105,Is there water there?,pa' bIQ tu'lu''a'?
9106,It can't be kept secret forever.,reH 'oH peghlaHbe' vay'.
9107,His thirst is fierce.,qu' 'ojtaHghachDaj.
9108,Who broke the bottle?,bal ghorpu' 'Iv?
9109,Who sent them?,bIH ngeHpu' 'Iv?
9110,Who sent them?,chaH ngeHpu' 'Iv?
9111,Most of the people working here are unpaid volunteers.,Sappu' luDIlbe'lu'bogh chaH naDev vumtaHbogh nuvpu' HochHom'e'.
9112,Let him sleep.,QongtaH 'e' yIchaw'!
9113,You are holding my hand in that picture.,mIlloghvetlhDaq ghopwIj Da'uchtaH.
9114,I've always thought you knew how to speak French.,vIraS Hol DajatlhlaH reH 'e' vIQub.
9115,Let's start with this bottle of wine.,bI'reS HIq balvam wItlhutlhjaj.
9116,We dance along the street.,tawDaq mamI'.
9117,I met your father once.,wa'logh vavlI' vIghom.
9118,Where did you send him?,nuqDaq DangeHpu'?
9119,Now give me what I want.,DaH Doch vIneHbogh HInob!
9120,I'll buy a gift for him.,ghaHvaD nob vIje'.
9121,Tell them.,tIja'!
9122,He goes there to meet people.,nuvpu' ghommeH pa' jaH.
9123,"You wouldn't have a cell phone, would you?",ghogh HablI' Daghajbe' qar'a'?
9124,I should get back inside.,qoD vIcheghnIS.
9125,Now I get it.,DaH vIyaj.
9126,That's why I'm still alive.,wanI'vetlhmo' jIyIntaH.
9127,He refuses to listen to his mother.,SoSDaj QoyQo'.
9128,"At times, he suffered from a painful headache.",rut pe'vIl wuQ.
9129,I do know this is my own fault.,pIch vIghaj jIH 'e' vISovbej.
9130,I'm not going to school on Saturday.,ghInjaj DuSaQ vIjaHbe'.
9131,There is enough bread for all of you.,tlhIH HochvaD yap tIr ngogh.
9132,I kind of hope it doesn't rain.,SISbe' loQ 'e' vItul.
9133,I came to Japan two years ago.,cha' ben nIpon vI'elpu'.
9134,That's my face right now.,DaH qabwIj 'oS Dochvam.
9135,I am boiling water.,bIQ vIpubmoHtaH.
9136,Can you tell where this is?,Daqvam Dangu'laH'a'?
9137,The trees here were all cut down by people.,naDev Hoch Sormey'e' chIpchu'ta' nuvpu'.
9138,Well done!,majQa'!
9139,"One, two, three, four, five, six, seven, eight, nine, ten.","wa', cha', wej, loS, vagh, jav, Soch, chorgh, Hut, wa'maH."
9140,I don't want to eat.,jISop vIneHbe'.
9141,Did you put a stamp on the envelope?,nav vaH HIjmeH chaw' je DararmoHpu''a'?
9142,I hope to stop smoking.,tlhIch vIpur 'e' vImev 'e' vItul.
9143,"Poor as he was, he did not borrow money from others.","mIpbe'qu', 'a latlhvo' Huch ngIpbe'."
9144,I haven't got enough money to buy it.,'oH vIje'meH yapbe' HuchwIj.
9145,Somebody might've overheard you.,chaq DaQoylu'pu'.
9146,I am as tired as you.,"bIDoy', jIrap."
9147,I have to go to school.,DuSaQ vIjaHnIS.
9148,I can't trust anybody.,vay' vIvoqlaHbe'.
9149,My bicycle is in need of repair.,qam Do DujwIj tI'nISlu'.
9150,It's already midnight.,qaSpu' ramjep.
9151,He can't have told a lie.,nepbe'bej.
9152,Please read it again.,yIlaDqa'!
9153,I think otherwise.,jaS jIQub.
9154,She was really cold.,bIrqu' ghaH.
9155,"In rich countries, few people starve.",Sepmey mIpDaq ghungmo' Hegh nuvpu' puS neH.
9156,I don't know. It depends on the price.,jISovbe'. qav'ap wuv.
9157,That student's studying sociology.,nugh QeD HaDtaH HaDwI'vetlh.
9158,Your parents were right.,lugh vavlI' SoSlI' je.
9159,"Two years ago, I studied English in England.",cha' ben tuqjIjQa'Daq DIvI' Hol vIghojtaH.
9160,"She's beautiful, and rich... and I hate her.","'IH ghaH, mIp ghaH... 'ej vImuS."
9161,They speak two foreign languages.,cha' Holmey nov jatlh chaH.
9162,We'll go together.,nItebHa' majaH.
9163,She deposited the box on the table.,raSDaq 'aplo' roQ.
9164,He is only two years older than me.,cha' DISmo' neH ghaH qan law' jIH qan puS.
9165,He'll definitely go to the U.S.,'amerI'qa' SepjIjQa' jaHbej.
9166,Help! he shouted.,jach; jatlh «HIQaH!»
9167,They've seen her.,luleghpu'.
9168,I hate you.,qamuS!
9169,Who's coming with me?,mutlhej 'Iv?
9170,It was cloudy.,Daghan man kadto to og panganod.
9171,It took me three years to write this book.,qaStaHvIS wej DIS paqvam vIqon.
9172,That's dead easy.,ngeDchu'.
9173,That's all you ever think about.,Dochvam'e' neH DabuS.
9174,An interesting proposal. Need to think it over.,Daj qeSvam. vIqelnIS.
9175,Do you have any employees who speak French?,vIraS Hol lujatlhbogh vumwI'pu''e' Daghaj'a'?
9176,They're in the science lab.,QeD ngong pa'Daq chaHtaH.
9177,That is essential.,'ut.
9178,Can we do some work now?,DaH mavumlaH'a'?
9179,They'll understand.,yajbej.
9180,There's someone at the door.,lojmItDaq vay' tu'lu'.
9181,We are boiling water.,bIQ wIpubmoHtaH.
9182,"You should put on a life jacket, whenever you get in a boat.",bIQ Duj DatIjDI' reH SIryoD DatuQnISmoH.
9183,The fire took 13 lives.,wa'maH wej nuvpu' HoHpu' qul.
9184,I might vote for you.,chaq qawIv.
9185,We want to help her.,ghaH wIQaH wIneH.
9186,You'll need a photograph of yourself for identification.,bIngu''eghmeH mIlloghlIj DaghajnIS.
9187,I can't find a single flaw in his theory.,ngerDajDaq wa' Duy' vItu'laHbe'.
9188,She has been sick for a week.,qaStaHvIS Hogh rop.
9189,I didn't help them escape.,narghmeH chaH vIQaHbe'.
9190,Look at it again.,yInuDqa'!
9191,It was their fault.,pIch lughaj.
9192,Hurry up and get ready.,"tugh, yIghuHchoH!"
9193,There exists only one possibility now.,DaH wa' DuH neH tu'lu'.
9194,My mother made me a cute skirt.,paH bID 'IH muchenmoHta' SoSwI'.
9195,I don't want to change it.,vIchoH vIneHbe'.
9196,Why are you so sure?,qatlh DaSovbejqu'?
9197,Thank you for helping me celebrate my birthday.,qoSwIj vIlopmeH tuboQmo' Satlho'.
9198,This is gold.,qol'om 'oH Dochvam'e'.
9199,Is this pure gold?,qol'om watlh 'oH'a' Dochvam'e'?
9200,Gold doesn't rust.,raghbe' qol'om.
9201,She does not speak our language.,Holmaj jatlhbe'.
9202,Iron is hard.,let 'uSqan.
9203,Stop hurting me.,cho'oy'moH 'e' yImev.
9204,I don't wash my hair in the morning.,po jIbwIj vISay'moHbe'.
9205,Give it back to me!,jIHvaD yInobHa'!
9206,Don't tell her anything.,ghaHvaD vay' yIja'Qo'!
9207,Please speak to me in English.,jIHvaD bIjatlhtaHvIS DIvI' Hol yIlo'neS.
9208,There were too many of them.,tlhoy law' chaH.
9209,I'm very satisfied.,jIyonqu'.
9210,Do you want to go someplace else?,latlh Daq DajaH DaneH'a'?
9211,I hope that it rains tomorrow.,wa'leS SIS 'e' vItul.
9212,You seem to remember everything that happened.,qaSpu'bogh Hoch Daqawlaw'.
9213,I think we're safe for a while.,qaStaHvIS poH ngaj maQobbe'law'.
9214,"The moment she saw me, she burst into tears.",muleghDI' SIbI' SaQchoH.
9215,You can find the same thing anywhere.,Dat Doch rap tu'lu'.
9216,They fed the fish.,ghotI' luje'.
9217,They fed the fish.,ghotI' luje' chaH.
9218,They fed the fish.,ghotI' je'.
9219,They fed the fish.,ghotI'mey je'.
9220,They fed the fish.,ghotI' je' chaH.
9221,They fed the fish.,ghotI'mey je' chaH.
9222,My favorite bar had its liquor license suspended for serving alcohol to minors.,puqpu'vaD HIq jabpu'mo' tach vImaSqu'bogh HIq chaw'Daj nge'lu'ta'.
9223,Are you going to wait for me?,tuloS'a'?
9224,Are you going to wait for me?,tuloSqang'a'?
9225,Are you going to wait for me?,choloSqang'a'?
9226,I love the way the air is so fresh and clean after it rains.,SISpu'DI' Say' muD 'ej loQ bIr 'e' vImuSHa'.
9227,I didn't tell her everything.,ghaHvaD Hoch vIja'be'pu'.
9228,He ignored the speed limit and drove very fast.,Do veH buSHa' 'ej tlhoy nom chIj.
9229,I learned how to drive when I was fifteen years old.,qaStaHvIS DISwIj wa'maH vaghDIch jIchIjmeH mIw vIghoj.
9230,Do you like your car?,poH DujlIj DaparHa''a'?
9231,What's your favorite protest song?,morghmeH bom DamaSqu'bogh yIngu'!
9232,I'm going to show you some pictures.,'op mIlloghmey qa'ang.
9233,We're going home.,juH wIchegh.
9234,How much did this bicycle cost you?,qam Do Dujvam DaDIlmeH Huch 'ar Danobta'?
9235,This piece of information is very important to us.,maHvaD potlhqu' Da'vam.
9236,She left.,mejpu'.
9237,They worked all night.,qaStaHvIS ram naQ vum.
9238,You're so lazy.,bIbuDqu'.
9239,You can go there.,pa' DajaHlaH.
9240,She looked like she was going to start crying.,SaQruplaw'.
9241,The photographs are the same.,rap mIlloghmey.
9242,He must have entered this room.,pa'vam 'elbej.
9243,He was happy to have passed the examination.,tob'eghta'mo' Quch.
9244,It's an exciting proposition.,SeymoHbogh qeS 'oH.
9245,I would never lie to him.,not ghaHvaD jInep.
9246,I never speak French.,not vIraS Hol vIjatlh.
9247,A book can be thrilling.,SeymoHlaH paq.
9248,Get ready to be happy.,yIQuchrup!
9249,Each person or small group had to build their own boat.,bIQ DujDaj chennISmoH ngIq nuv ghomHom ghap.
9250,"Bravely though they fought, they were defeated.","batlh Suv chaH, 'ach lujpu'."
9251,Each speaker was allotted five minutes.,ngIq jatlhwI'vaD vagh tup chaw'lu'.
9252,We bought the apartment a few years ago.,'op ben pa'vam wIje'.
9253,Who hit him?,qIppu' 'Iv?
9254,Tell him we don't want to go.,ghaHvaD yIja' mamej wIneHbe'
9255,Many lost their homes after the earthquake.,QomDI' qabDu' law' juHmey luchenHa'moHlu'.
9256,What happened? There's water all over the apartment.,qaSpu' nuq? Dat pa'Daq bIQ tu'lu'.
9257,Yesterday the book was bought.,wa'Hu' paqvetlh je'lu'.
9258,"Do you know the meaning of ""climate refugee""?",nuq'e' 'oSbogh «muD Haw'wI'» DaSov'a'?
9259,He said that the Earth goes round the Sun.,jul bav tera' jatlh.
9260,I liked the book which I bought yesterday very much.,wa'Hu' paq vIje'bogh vIparHa'qu'.
9261,Nobody visits us.,nuSuch pagh.
9262,"I'm hungry. ""Me too."" ""Will we have something to eat?"" ""Yes.""",«jIghung.» «jIghung je.» «maSop DaneH'a'?» «HISlaH.»
9263,I didn't ask for your advice.,qeSlIj vItlhobbe'.
9264,"O Hamlet, you have broken my heart in two.","va, Hamlet, jIHvaD bIDDaq tIq Dachevta'."
9265,"O Hamlet, thou hast cleft my heart in twain.","va, Hamlet, jIHvaD bIDDaq tIq Dachevta'."
9266,Please bring us two cups of tea and one cup of coffee.,cha' Dargh tu'lum qa'vIn HIvje' je ghoqem!
9267,"He has not come home yet, has he?",wej juH chegh qar'a'?
9268,"It's a good restaurant, but it's quite expensive.","Qe' QaQ 'oH, 'ach waghqu'."
